Data;E;P;Q
01/10/2013;4,351053844;21,95651237;50,00032609
02/10/2013;4,351053844;0,770590181;42,29011765
03/10/2013;4,351053844;2,720007522;36,61989011
04/10/2013;4,351053844;1,098777971;36,41946237
05/10/2013;4,351053844;5,971341338;39,52267442
06/10/2013;4,351053844;0,064497999;37,68658824
07/10/2013;4,351053844;1,886342101;37,77170455
08/10/2013;4,351053844;1,248010571;43,81037037
09/10/2013;4,351053844;2,304403551;49,03305263
10/10/2013;4,351053844;3,333889256;66,62077778
11/10/2013;4,351053844;5,700693786;88,75252747
12/10/2013;4,351053844;4,212128084;89,44173913
13/10/2013;4,351053844;1,473487839;72,54369565
14/10/2013;4,351053844;2,784378433;62,52505495
15/10/2013;4,351053844;16,94191772;65,84870968
16/10/2013;4,351053844;1,769783177;98,4252809
17/10/2013;4,351053844;0,299831171;99,68077778
18/10/2013;4,351053844;0,046127872;99,34771739
19/10/2013;4,351053844;3,594319978;111,5251613
20/10/2013;4,351053844;1,356352585;134,0898649
21/10/2013;4,351053844;2,899295294;124,7786842
22/10/2013;4,351053844;1,235050848;124,2293976
23/10/2013;4,351053844;0,974745312;126,2656627
24/10/2013;4,351053844;4,503328521;112,3336047
25/10/2013;4,351053844;5,022578664;93,44393258
26/10/2013;4,351053844;0,070220668;72,13758242
27/10/2013;4,351053844;15,95092854;57,5248913
28/10/2013;4,351053844;17,55657107;61,44465116
29/10/2013;4,351053844;7,659712619;90,90097826
30/10/2013;4,351053844;5,334635989;78,88202247
31/10/2013;4,351053844;11,40438674;70,99604396
01/11/2013;4,099061527;3,97761133;75,65413793
02/11/2013;4,099061527;12,68173344;93,04071429
03/11/2013;4,099061527;23,03938925;122,9548913
04/11/2013;4,099061527;0,082886848;167,5775325
05/11/2013;4,099061527;0;172,8928916
06/11/2013;4,099061527;0;179,743908
07/11/2013;4,099061527;0;191,222234
08/11/2013;4,099061527;0;194,6410227
09/11/2013;4,099061527;0,220478385;195,0241791
10/11/2013;4,099061527;0,043075907;169,94075
11/11/2013;4,099061527;0,460410268;140,1787097
12/11/2013;4,099061527;35,5352098;115,420625
13/11/2013;4,099061527;7,512341263;96,3432967
14/11/2013;4,099061527;1,777316398;84,48849462
15/11/2013;4,099061527;1,645836027;101,997125
16/11/2013;4,099061527;7,185895438;159,4303371
17/11/2013;4,099061527;13,61732799;175,5244828
18/11/2013;4,099061527;0,332341594;193,9555
19/11/2013;4,099061527;6,598966825;192,8328571
20/11/2013;4,099061527;6,184489954;185,1494872
21/11/2013;4,099061527;18,36022891;182,8922727
22/11/2013;4,099061527;2,674619715;169,9342105
23/11/2013;4,099061527;0,51421778;191,8471739
24/11/2013;4,099061527;0,167589681;193,274717
25/11/2013;4,099061527;0,032044681;173,3912308
26/11/2013;4,099061527;7,662864502;180,8092308
27/11/2013;4,099061527;1,662690372;189,3174444
28/11/2013;4,099061527;2,937465137;200,5528049
29/11/2013;4,099061527;0,252078007;182,6586207
30/11/2013;4,099061527;12,62038332;159,6053947
01/12/2013;3,861420288;26,40073622;154,3952083
02/12/2013;3,861420288;4,124167899;173,7098387
03/12/2013;3,861420288;16,26157463;213,5322857
04/12/2013;3,861420288;23,87265284;241,3226761
05/12/2013;3,861420288;0,339244296;458,9827536
06/12/2013;3,861420288;0,89725107;562,6465333
07/12/2013;3,861420288;2,988921668;584,4295349
08/12/2013;3,861420288;6,296009239;513,957
09/12/2013;3,861420288;8,520829728;403,7278313
10/12/2013;3,861420288;0,046813779;316,7171429
11/12/2013;3,861420288;0,016022341;267,8153763
12/12/2013;3,861420288;8,05663264;228,3960215
13/12/2013;3,861420288;5,037728455;208,2802247
14/12/2013;3,861420288;15,86686861;193,6634737
15/12/2013;3,861420288;5,525961984;284,5450633
16/12/2013;3,861420288;5,666602565;379,2859341
17/12/2013;3,861420288;3,268634401;345,5582955
18/12/2013;3,861420288;0,542398473;296,5137079
19/12/2013;3,861420288;6,361942355;275,2331111
20/12/2013;3,861420288;11,04968809;269,2502174
21/12/2013;3,861420288;6,986852185;280,2175294
22/12/2013;3,861420288;0,387106032;351,411
23/12/2013;3,861420288;11,800366;379,8213636
24/12/2013;3,861420288;6,530594128;496,9192771
25/12/2013;3,861420288;2,713108432;570,5060227
26/12/2013;3,861420288;1,326558397;542,5054651
27/12/2013;3,861420288;9,044716112;544,4069565
28/12/2013;3,861420288;0,091783187;582,9394186
29/12/2013;3,861420288;0,062150213;560,8361628
30/12/2013;3,861420288;0,016022341;482,2290361
31/12/2013;3,861420288;0,402310264;391,8442529
01/01/2014;3,679725305;2,177726052;327,4178313
02/01/2014;3,679725305;1,546513454;289,5695349
03/01/2014;3,679725305;2,812600532;267,9866667
04/01/2014;3,679725305;22,076905;264,1231111
05/01/2014;3,679725305;0,231291608;288,4052874
06/01/2014;3,679725305;1,99719315;291,7548315
07/01/2014;3,679725305;6,531503602;333,5195062
08/01/2014;3,679725305;12,23508294;444,3673333
09/01/2014;3,679725305;11,71847379;584,0546667
10/01/2014;3,679725305;1,336578681;652,7375904
11/01/2014;3,679725305;4,41386239;650,6532584
12/01/2014;3,679725305;14,70966219;631,8778889
13/01/2014;3,679725305;0,204470037;777,3171951
14/01/2014;3,679725305;2,562703493;861,6295506
15/01/2014;3,679725305;0,842969188;901,202625
16/01/2014;3,679725305;7,412681176;816,3749451
17/01/2014;3,679725305;8,126248821;738,5264444
18/01/2014;3,679725305;3,465283998;798,8790909
19/01/2014;3,679725305;8,042257342;1005,067303
20/01/2014;3,679725305;0,400038693;1287,27907
21/01/2014;3,679725305;1,725098847;1310,058118
22/01/2014;3,679725305;5,651483598;1165,69878
23/01/2014;3,679725305;5,25215666;963,1032967
24/01/2014;3,679725305;8,703998457;840,9163333
25/01/2014;3,679725305;0,066139843;780,9346739
26/01/2014;3,679725305;25,70991457;757,2391579
27/01/2014;3,679725305;9,975265499;740,7677647
28/01/2014;3,679725305;3,014769299;791,1658889
29/01/2014;3,679725305;10,25168678;942,4066667
30/01/2014;3,679725305;8,519794214;1126,473882
31/01/2014;3,679725305;7,07604565;1426,771707
01/02/2014;3,771519503;1,725538726;1732,46593
02/02/2014;3,771519503;4,489361747;1892,234943
03/02/2014;3,771519503;10,68577591;1991,837391
04/02/2014;3,771519503;3,015671583;2039,655287
05/02/2014;3,771519503;10,82088838;1985,407841
06/02/2014;3,771519503;0,214304041;1946,772143
07/02/2014;3,771519503;0,023063936;1954,846047
08/02/2014;3,771519503;2,358256589;1966,405632
09/02/2014;3,771519503;11,63349812;1968,792706
10/02/2014;3,771519503;16,61868435;1868,11325
11/02/2014;3,771519503;0,643468466;1627,482472
12/02/2014;3,771519503;27,51111365;1586,286517
13/02/2014;3,771519503;2,099207146;1629,635921
14/02/2014;3,771519503;18,25257258;1740,177816
15/02/2014;3,771519503;14,08299983;1836,122593
16/02/2014;3,771519503;0,058580042;1876,399277
17/02/2014;3,771519503;7,678050728;1930,41061
18/02/2014;3,771519503;0,030105532;2022,919737
19/02/2014;3,771519503;0,204656635;2104,397711
20/02/2014;3,771519503;4,443999279;2167,124944
21/02/2014;3,771519503;5,227868775;2192,518462
22/02/2014;3,771519503;21,08230638;2085,911789
23/02/2014;3,771519503;2,949382975;1832,041494
24/02/2014;3,771519503;2,339599031;1672,793529
25/02/2014;3,771519503;1,189665505;1752,988182
26/02/2014;3,771519503;0,061029173;1949,371277
27/02/2014;3,771519503;0,545688479;2074,803263
28/02/2014;3,771519503;7,415024217;2021,350778
01/03/2014;3,855633097;1,661575998;1924,59925
02/03/2014;3,855633097;0,804824268;1767,513636
03/03/2014;3,855633097;0,534125441;1583,178851
04/03/2014;3,855633097;16,26901788;1507,501412
05/03/2014;3,855633097;0,023063936;1680,867586
06/03/2014;3,855633097;1,897750748;1827,883258
07/03/2014;3,855633097;3,550341854;1997,261978
08/03/2014;3,855633097;2,30654793;2173,34427
09/03/2014;3,855633097;9,985523726;2346,3425
10/03/2014;3,855633097;0,661967668;2537,801026
11/03/2014;3,855633097;2,341712233;2629,680909
12/03/2014;3,855633097;8,474760874;2664,535541
13/03/2014;3,855633097;2,069869047;2471,631429
14/03/2014;3,855633097;2,842114778;2329,909205
15/03/2014;3,855633097;1,189430016;2065,113171
16/03/2014;3,855633097;5,225638258;1866,737391
17/03/2014;3,855633097;2,815230582;1701,266071
18/03/2014;3,855633097;8,721364566;1467,532292
19/03/2014;3,855633097;0,12259612;1322,887531
20/03/2014;3,855633097;1,312815875;1210,571383
21/03/2014;3,855633097;1,34116832;1084,660521
22/03/2014;3,855633097;0,487415274;901,2998958
23/03/2014;3,855633097;29,39535991;882,17
24/03/2014;3,855633097;0,022248425;1256,636875
25/03/2014;3,855633097;0,82439832;1262,607396
26/03/2014;3,855633097;33,76710529;1274,738438
27/03/2014;3,855633097;4,463825729;1443,837396
28/03/2014;3,855633097;4,21105213;1602,048958
29/03/2014;3,855633097;0,364938827;1710,793125
30/03/2014;3,855633097;1,894523984;1788,456875
31/03/2014;3,855633097;3,993167228;1820,497917
01/04/2014;3,728521503;0,771339543;1718,612813
02/04/2014;3,728521503;5,80978548;1484,453854
03/04/2014;3,728521503;3,836355021;1232,32375
04/04/2014;3,728521503;14,61825531;1071,189271
05/04/2014;3,728521503;0,879595471;1129,820521
06/04/2014;3,728521503;0,543495216;1111,841875
07/04/2014;3,728521503;3,736951286;1132,891458
08/04/2014;3,728521503;1,597234715;1244,573438
09/04/2014;3,728521503;1,829547391;1277,891354
10/04/2014;3,728521503;0,266765125;1080,381771
11/04/2014;3,728521503;0,419665088;846,0642708
12/04/2014;3,728521503;0,769110081;702,4216667
13/04/2014;3,728521503;14,71102052;608,7365625
14/04/2014;3,728521503;1,828382648;576,384375
15/04/2014;3,728521503;0;543,4208333
16/04/2014;3,728521503;0;486,408125
17/04/2014;3,728521503;0;440,4086458
18/04/2014;3,728521503;3,770539282;425,1023958
19/04/2014;3,728521503;3,700924198;403,0371875
20/04/2014;3,728521503;5,758132293;365,44875
21/04/2014;3,728521503;9,245283746;359,4869792
22/04/2014;3,728521503;0,527006859;349,9385417
23/04/2014;3,728521503;8,441116606;369,4728125
24/04/2014;3,728521503;16,58346619;430,8997917
25/04/2014;3,728521503;0,489627439;745,6707292
26/04/2014;3,728521503;3,132887777;913,631875
27/04/2014;3,728521503;0,351995026;1011,655208
28/04/2014;3,728521503;3,849008573;1065,981354
29/04/2014;3,728521503;12,45910883;914,0814583
30/04/2014;3,728521503;0,126047976;772,44375
01/05/2014;3,517613037;4,619888517;720,9194792
02/05/2014;3,517613037;0,607518975;682,4369792
03/05/2014;3,517613037;11,29886182;811,3634375
04/05/2014;3,517613037;0,093399868;927,7225
05/05/2014;3,517613037;0,274763236;786,2805208
06/05/2014;3,517613037;2,335466812;649,34875
07/05/2014;3,517613037;4,336348972;607,79125
08/05/2014;3,517613037;0,121240237;731,1264583
09/05/2014;3,517613037;5,244814201;707,3096875
10/05/2014;3,517613037;0,338111763;612,3567708
11/05/2014;3,517613037;2,362834801;517,86
12/05/2014;3,517613037;5,30846183;439,06
13/05/2014;3,517613037;1,579311688;392,8589583
14/05/2014;3,517613037;2,277096362;369,77
15/05/2014;3,517613037;2,259565696;372,4730208
16/05/2014;3,517613037;0,961889287;361,5315625
17/05/2014;3,517613037;0,122177901;377,94
18/05/2014;3,517613037;4,124375293;405,783125
19/05/2014;3,517613037;2,66514473;377,695625
20/05/2014;3,517613037;1,24127955;346,3191667
21/05/2014;3,517613037;1,051661931;365,6301042
22/05/2014;3,517613037;0,530470533;432,1978125
23/05/2014;3,517613037;4,180591358;399,9235417
24/05/2014;3,517613037;7,674270085;355,0023958
25/05/2014;3,517613037;0,12390405;345,4975
26/05/2014;3,517613037;0,046127872;322,78625
27/05/2014;3,517613037;0,068073367;300,6484375
28/05/2014;3,517613037;0,037149726;295,4290625
29/05/2014;3,517613037;0;291,6789583
30/05/2014;3,517613037;0,006226085;280,4698958
31/05/2014;3,517613037;1,494562554;258,9965625
01/06/2014;3,490662667;1,175659994;236,9928125
02/06/2014;3,490662667;0,147720001;220,9621875
03/06/2014;3,490662667;0,138319797;207,9688542
04/06/2014;3,490662667;0,115340166;198,1076042
05/06/2014;3,490662667;0,432930974;192,59875
06/06/2014;3,490662667;0;186,7836458
07/06/2014;3,490662667;0,068486931;180,0282292
08/06/2014;3,490662667;0,445087632;175,1886458
09/06/2014;3,490662667;1,803241528;173,136875
10/06/2014;3,490662667;1,168089285;183,4780435
11/06/2014;3,490662667;0,006226085;182,5329167
12/06/2014;3,490662667;0,027053566;172,3914583
13/06/2014;3,490662667;0,781107973;169,9865625
14/06/2014;3,490662667;3,050171021;175,9278125
15/06/2014;3,490662667;3,220919799;183,7220833
16/06/2014;3,490662667;0,077051513;189,2836458
17/06/2014;3,490662667;0,030923641;187,829375
18/06/2014;3,490662667;0,040321247;182,3935417
19/06/2014;3,490662667;0;178,3541667
20/06/2014;3,490662667;0,057977207;174,6088542
21/06/2014;3,490662667;0;172,5358333
22/06/2014;3,490662667;0;166,1113542
23/06/2014;3,490662667;0,232372657;159,00625
24/06/2014;3,490662667;0;151,15875
25/06/2014;3,490662667;0;146,0180208
26/06/2014;3,490662667;0;141,5823958
27/06/2014;3,490662667;1,374755373;137,4103125
28/06/2014;3,490662667;1,945437129;133,7702083
29/06/2014;3,490662667;0;131,7464583
30/06/2014;3,490662667;0;130,2622917
01/07/2014;3,739665498;0;127,2616667
02/07/2014;3,739665498;0;124,4572917
03/07/2014;3,739665498;0;121,4752083
04/07/2014;3,739665498;0,429537336;120,169375
05/07/2014;3,739665498;0,054107133;117,8614583
06/07/2014;3,739665498;0;116,6351042
07/07/2014;3,739665498;1,204456311;115,4327083
08/07/2014;3,739665498;0,035207978;114,9765625
09/07/2014;3,739665498;0,030105532;116,1419792
10/07/2014;3,739665498;0,030923641;114,656875
11/07/2014;3,739665498;0,016022341;112,8840625
12/07/2014;3,739665498;0;111,0366667
13/07/2014;3,739665498;0;109,938125
14/07/2014;3,739665498;0,030923641;111,3155208
15/07/2014;3,739665498;0;112,8071875
16/07/2014;3,739665498;0,007041596;110,7925
17/07/2014;3,739665498;0,021124787;107,5548958
18/07/2014;3,739665498;6,916445421;104,5892708
19/07/2014;3,739665498;0,407953989;103,0116667
20/07/2014;3,739665498;0;102,4970833
21/07/2014;3,739665498;0;112,6635417
22/07/2014;3,739665498;0;107,6415625
23/07/2014;3,739665498;2,928455943;93,1375
24/07/2014;3,739665498;0,395773754;88,99916667
25/07/2014;3,739665498;0,798496963;87,0075
26/07/2014;3,739665498;0,059738506;85,69479167
27/07/2014;3,739665498;0;82,55895833
28/07/2014;3,739665498;0,007041596;80,66791667
29/07/2014;3,739665498;0;79,11322917
30/07/2014;3,739665498;0;76,4390625
31/07/2014;3,739665498;0,945621385;73,7953125
01/08/2014;4,274445273;0;72,36
02/08/2014;4,274445273;0;70,88
03/08/2014;4,274445273;0;70,21333333
04/08/2014;4,274445273;0,016022341;69,90666667
05/08/2014;4,274445273;1,291580428;68,08010417
06/08/2014;4,274445273;4,548528757;66,2209375
07/08/2014;4,274445273;1,932379126;65,12875
08/08/2014;4,274445273;20,28830627;65,99541667
09/08/2014;4,274445273;2,256221256;70,42666667
10/08/2014;4,274445273;0,917346587;75,3625
11/08/2014;4,274445273;0;80,50083333
12/08/2014;4,274445273;0;95,36635417
13/08/2014;4,274445273;0,772631594;106,7423958
14/08/2014;4,274445273;2,402049802;103,729375
15/08/2014;4,274445273;0;99,58020833
16/08/2014;4,274445273;0;92,914375
17/08/2014;4,274445273;0;87,41895833
18/08/2014;4,274445273;0;77,2515625
19/08/2014;4,274445273;0;69,15333333
20/08/2014;4,274445273;0,016022341;64,06552083
21/08/2014;4,274445273;0;59,95677083
22/08/2014;4,274445273;0;60,25541667
23/08/2014;4,274445273;0;61,0240625
24/08/2014;4,274445273;0;55,17166667
25/08/2014;4,274445273;0;51,36739583
26/08/2014;4,274445273;12,39689206;47,743125
27/08/2014;4,274445273;0;46,9621875
28/08/2014;4,274445273;0;48,583125
29/08/2014;4,274445273;0;47,1525
30/08/2014;4,274445273;0;49,43635417
31/08/2014;4,274445273;0;48,399375
01/09/2014;4,554641783;0;50,52229167
02/09/2014;4,554641783;0,356182391;49,09666667
03/09/2014;4,554641783;0;46,220625
04/09/2014;4,554641783;19,11262136;41,26625
05/09/2014;4,554641783;6,269163153;40,63177083
06/09/2014;4,554641783;0,092255745;43,700625
07/09/2014;4,554641783;0,023063936;48,17041667
08/09/2014;4,554641783;0,046127872;56,77114583
09/09/2014;4,554641783;2,047536593;65,27260417
10/09/2014;4,554641783;0,231354363;73,78510417
11/09/2014;4,554641783;3,316410343;79,30802083
12/09/2014;4,554641783;15,34643107;79,7634375
13/09/2014;4,554641783;0,869208952;67,8978125
14/09/2014;4,554641783;0,875267638;54,84239583
15/09/2014;4,554641783;0,045312361;55,65458333
16/09/2014;4,554641783;13,02607174;62,00135417
17/09/2014;4,554641783;0,062150213;71,4875
18/09/2014;4,554641783;0,046945982;78,81822917
19/09/2014;4,554641783;0,097063484;92,1234375
20/09/2014;4,554641783;0,023063936;112,4680208
21/09/2014;4,554641783;16,78358025;122,0291667
22/09/2014;4,554641783;0,062150213;NA
23/09/2014;4,554641783;0,039086277;NA
24/09/2014;4,554641783;3,539009828;NA
25/09/2014;4,554641783;0,483817174;NA
26/09/2014;4,554641783;2,54315803;NA
27/09/2014;4,554641783;6,711112783;NA
28/09/2014;4,554641783;1,446565859;NA
29/09/2014;4,554641783;0,053172066;NA
30/09/2014;4,554641783;0,039086277;NA
01/10/2014;4,355020165;25,61508324;NA
02/10/2014;4,355020165;1,360529335;NA
03/10/2014;4,355020165;0,413596506;NA
04/10/2014;4,355020165;20,83105872;NA
05/10/2014;4,355020165;0,760091601;NA
06/10/2014;4,355020165;0,730336545;NA
07/10/2014;4,355020165;7,014918751;NA
08/10/2014;4,355020165;0,207976713;NA
09/10/2014;4,355020165;2,800087188;109,95
10/10/2014;4,355020165;0,087153298;NA
11/10/2014;4,355020165;0,250476181;97,51666667
12/10/2014;4,355020165;0,064089362;97,047
13/10/2014;4,355020165;0,199309682;94,19533333
14/10/2014;4,355020165;0,016022341;86,2353125
15/10/2014;4,355020165;0,234068893;NA
16/10/2014;4,355020165;5,180115799;73,485
17/10/2014;4,355020165;0,023063936;70,44
18/10/2014;4,355020165;0,039086277;68,05142857
19/10/2014;4,355020165;0,866493107;59,49113636
20/10/2014;4,355020165;0,389569864;54,70264706
21/10/2014;4,355020165;18,13899123;71,01055556
22/10/2014;4,355020165;0,108214265;82,12367647
23/10/2014;4,355020165;0,046127872;86,58329545
24/10/2014;4,355020165;9,033900044;84,93575
25/10/2014;4,355020165;4,144549922;100,4635227
26/10/2014;4,355020165;0,552718958;103,7205435
27/10/2014;4,355020165;3,322333398;112,105625
28/10/2014;4,355020165;5,950655239;148,9576042
29/10/2014;4,355020165;1,765450241;136,7451042
30/10/2014;4,355020165;0,1274103;112,0404167
31/10/2014;4,355020165;2,921174361;102,4361458
01/11/2014;4,125040829;16,05390642;101,2109375
02/11/2014;4,125040829;0,459236829;98,92416667
03/11/2014;4,125040829;0,688023295;96,95552083
04/11/2014;4,125040829;0,023063936;101,3057292
05/11/2014;4,125040829;13,06227415;116,6234783
06/11/2014;4,125040829;12,46339413;122,4052083
07/11/2014;4,125040829;0,10430894;120,4032292
08/11/2014;4,125040829;0;137,0833333
09/11/2014;4,125040829;0;182,5191667
10/11/2014;4,125040829;0,969455165;258,8839583
11/11/2014;4,125040829;0,208290427;254,7946875
12/11/2014;4,125040829;0,030923641;209,2577083
13/11/2014;4,125040829;14,73768592;166,5133333
14/11/2014;4,125040829;27,64165218;148,2866667
15/11/2014;4,125040829;1,073518704;174,3834375
16/11/2014;4,125040829;0,016022341;208,7653125
17/11/2014;4,125040829;0,286558004;289,8621875
18/11/2014;4,125040829;0,016022341;399,6161458
19/11/2014;4,125040829;0;394,4159494
20/11/2014;4,125040829;5,895531365;NA
21/11/2014;4,125040829;6,331927106;NA
22/11/2014;4,125040829;0,030105532;NA
23/11/2014;4,125040829;21,70439923;NA
24/11/2014;4,125040829;4,989040813;NA
25/11/2014;4,125040829;0,022248425;NA
26/11/2014;4,125040829;4,336736251;NA
27/11/2014;4,125040829;4,738028357;NA
28/11/2014;4,125040829;11,01500832;NA
29/11/2014;4,125040829;0,540627801;NA
30/11/2014;4,125040829;3,850606494;NA
01/12/2014;3,859367765;0,235659349;NA
02/12/2014;3,859367765;4,304137106;NA
03/12/2014;3,859367765;13,50031728;NA
04/12/2014;3,859367765;0,023063936;NA
05/12/2014;3,859367765;4,077259253;NA
06/12/2014;3,859367765;0,215435131;2089,86
07/12/2014;3,859367765;0;NA
08/12/2014;3,859367765;3,21638676;NA
09/12/2014;3,859367765;4,713301418;NA
10/12/2014;3,859367765;0,966915062;NA
11/12/2014;3,859367765;0;NA
12/12/2014;3,859367765;6,815832763;NA
13/12/2014;3,859367765;4,273430424;NA
14/12/2014;3,859367765;6,100140596;NA
15/12/2014;3,859367765;0,451550004;NA
16/12/2014;3,859367765;0;NA
17/12/2014;3,859367765;18,54207985;NA
18/12/2014;3,859367765;8,640977231;172,7273913
19/12/2014;3,859367765;14,08101313;179,21
20/12/2014;3,859367765;5,814950943;NA
21/12/2014;3,859367765;17,96932824;NA
22/12/2014;3,859367765;2,631697278;NA
23/12/2014;3,859367765;16,50255564;NA
24/12/2014;3,859367765;0,212792575;NA
25/12/2014;3,859367765;0,127057684;NA
26/12/2014;3,859367765;4,523653232;NA
27/12/2014;3,859367765;10,00796455;NA
28/12/2014;3,859367765;12,51931554;NA
29/12/2014;3,859367765;2,723663684;NA
30/12/2014;3,859367765;8,702555957;NA
31/12/2014;3,859367765;6,761509853;NA
01/01/2015;3,669695978;2,002067617;NA
02/01/2015;3,669695978;0,316071422;NA
03/01/2015;3,669695978;33,20891248;NA
04/01/2015;3,669695978;1,44731773;NA
05/01/2015;3,669695978;2,341888553;NA
06/01/2015;3,669695978;0,791423879;NA
07/01/2015;3,669695978;2,195009418;NA
08/01/2015;3,669695978;3,507958488;784,9361364
09/01/2015;3,669695978;5,987671668;642,4598077
10/01/2015;3,669695978;0,949957655;575,3601786
11/01/2015;3,669695978;5,076827768;550,6019444
12/01/2015;3,669695978;6,034953567;557,1294118
13/01/2015;3,669695978;4,611183693;563,0748913
14/01/2015;3,669695978;29,91134051;533,4683333
15/01/2015;3,669695978;3,259570131;704,3656579
16/01/2015;3,669695978;18,32351331;999,9375
17/01/2015;3,669695978;5,919807118;1170,856324
18/01/2015;3,669695978;1,628011207;1235,919625
19/01/2015;3,669695978;5,021209655;1225,481528
20/01/2015;3,669695978;3,611140365;1233,620568
21/01/2015;3,669695978;10,75709913;1184,992632
22/01/2015;3,669695978;20,15149036;1149,585417
23/01/2015;3,669695978;1,431272476;1215,981667
24/01/2015;3,669695978;0,464399915;1383,217375
25/01/2015;3,669695978;3,336112754;1462,554688
26/01/2015;3,669695978;14,42020842;1530,625
27/01/2015;3,669695978;8,699268248;1445,248229
28/01/2015;3,669695978;2,642079906;1276,335208
29/01/2015;3,669695978;1,956306232;1152,533542
30/01/2015;3,669695978;9,409488602;1275,454688
31/01/2015;3,669695978;0,869798438;1490,421667
01/02/2015;3,786859484;4,343794428;1674,948021
02/02/2015;3,786859484;1,421525452;1733,597917
03/02/2015;3,786859484;0,38504532;1543,085833
04/02/2015;3,786859484;0,091137303;1195,775833
05/02/2015;3,786859484;0,483699228;901,8679167
06/02/2015;3,786859484;0,326812693;705,4997917
07/02/2015;3,786859484;2,211600851;568,7565625
08/02/2015;3,786859484;2,449462505;463,8604167
09/02/2015;3,786859484;1,848314759;387,1658333
10/02/2015;3,786859484;4,576508883;346,8986458
11/02/2015;3,786859484;14,46000918;323,5940625
12/02/2015;3,786859484;3,234011109;313,9038542
13/02/2015;3,786859484;14,18153331;320,635625
14/02/2015;3,786859484;4,434981807;361,6646875
15/02/2015;3,786859484;13,99171639;387,5417708
16/02/2015;3,786859484;0,350028425;384,2325
17/02/2015;3,786859484;3,912885798;429,1409375
18/02/2015;3,786859484;63,71102789;526,6859375
19/02/2015;3,786859484;2,884617737;729,6930208
20/02/2015;3,786859484;8,947269238;1035,924792
21/02/2015;3,786859484;62,55298449;1362,715208
22/02/2015;3,786859484;5,885842715;1769,879896
23/02/2015;3,786859484;29,75176956;2012,911563
24/02/2015;3,786859484;4,811889604;2238,138021
25/02/2015;3,786859484;8,47240571;2374,821771
26/02/2015;3,786859484;1,178304177;2498,079375
27/02/2015;3,786859484;1,502600388;2582,705417
28/02/2015;3,786859484;41,64805653;2664,165625
01/03/2015;3,857433533;1,124123465;2813,987188
02/03/2015;3,857433533;3,602818226;2940,387083
03/03/2015;3,857433533;7,505428651;2992,365313
04/03/2015;3,857433533;14,44546847;3062,086979
05/03/2015;3,857433533;5,913602469;3031,846667
06/03/2015;3,857433533;3,565164326;2862,409688
07/03/2015;3,857433533;3,192793163;2640,811667
08/03/2015;3,857433533;5,561740284;2494,806354
09/03/2015;3,857433533;1,177767634;2444,261304
10/03/2015;3,857433533;4,32961973;2508,496146
11/03/2015;3,857433533;0,111176742;2487,378438
12/03/2015;3,857433533;16,06252802;2452,792396
13/03/2015;3,857433533;0,252582258;2460,283542
14/03/2015;3,857433533;11,32147566;2467,870938
15/03/2015;3,857433533;30,69438178;2418,438542
16/03/2015;3,857433533;3,506908737;2339,636146
17/03/2015;3,857433533;2,049898109;2237,781875
18/03/2015;3,857433533;12,91774738;2148,828021
19/03/2015;3,857433533;3,522728191;2183,422604
20/03/2015;3,857433533;1,379242873;2220,963021
21/03/2015;3,857433533;0,128114803;2160,524271
22/03/2015;3,857433533;4,625168406;2036,474167
23/03/2015;3,857433533;7,836203782;1905,304167
24/03/2015;3,857433533;12,17659023;1768,328542
25/03/2015;3,857433533;15,34840672;1624,716563
26/03/2015;3,857433533;0,21731046;1569,170208
27/03/2015;3,857433533;0,285776851;1558,142188
28/03/2015;3,857433533;10,46832679;1503,797604
29/03/2015;3,857433533;0,016022341;1379,693854
30/03/2015;3,857433533;0,046945982;1259,598125
31/03/2015;3,857433533;2,559636574;1155,265208
01/04/2015;3,751824763;4,239820484;998,5972917
02/04/2015;3,751824763;5,87505268;831,9928125
03/04/2015;3,751824763;4,464490601;700,5616667
04/04/2015;3,751824763;2,50862202;608,1097917
05/04/2015;3,751824763;0,084911218;613,56
06/04/2015;3,751824763;6,333018761;610,4671875
07/04/2015;3,751824763;0,175564326;586,2411458
08/04/2015;3,751824763;0,030923641;563,0873958
09/04/2015;3,751824763;3,839317396;549,14875
10/04/2015;3,751824763;1,422147584;636,9796875
11/04/2015;3,751824763;3,89122779;732,79
12/04/2015;3,751824763;0,323713216;801,674375
13/04/2015;3,751824763;15,1485991;815,4466667
14/04/2015;3,751824763;4,059159606;943,6447917
15/04/2015;3,751824763;2,651368675;987,2078125
16/04/2015;3,751824763;0,124722159;886,4259375
17/04/2015;3,751824763;14,43483757;799,68
18/04/2015;3,751824763;0,21219979;785,8525
19/04/2015;3,751824763;10,98768616;878,9313542
20/04/2015;3,751824763;5,878830209;950,0542708
21/04/2015;3,751824763;1,207898244;1004,345
22/04/2015;3,751824763;7,500214978;989,2703125
23/04/2015;3,751824763;4,020874802;908,8970833
24/04/2015;3,751824763;2,714365571;793,0041667
25/04/2015;3,751824763;3,354367747;758,4673958
26/04/2015;3,751824763;0,345683662;775,4291667
27/04/2015;3,751824763;2,636330324;732,546875
28/04/2015;3,751824763;3,549647647;901,8009783
29/04/2015;3,751824763;3,922475106;1039,279271
30/04/2015;3,751824763;1,048292233;966,0258333
01/05/2015;3,527810218;0,91190504;938,8848913
02/05/2015;3,527810218;0,0237886;1025,923438
03/05/2015;3,527810218;0,552984482;984,6241667
